"0.0","0.0"
"35.00000762939453","0.0"
"35.00000762939453","0.0"
"35.00000762939453","0.0"
"35.00000762939453","0.0"
"35.00000762939453","0.0"
"35.00000762939453","0.0"
"35.00000762939453","0.0"
"35.00000762939453","-21.501569747924805"
"35.00000762939453","-33.264747619628906"
"35.00000762939453","-34.71509552001953"
"35.00000762939453","-34.88709259033203"
"35.00000762939453","-35.13941955566406"
"35.00000762939453","-35.158992767333984"
"35.00000762939453","-34.85655975341797"
"35.00000762939453","-34.95808029174805"
